loyalty_number,total_flights,total_distance,total_points_accumulated,total_points_redeemed,total_dollar_cost_points_redeemed,country,province,city,postal_code,gender,education,salary,marital_status,loyalty_card,enrollment_type,cancellation_year,cancellation_month,salary_bracket
523272,51,68318,68318.0,446,80,Canada,Quebec,Montreal,H2Y 2W2,Female,Bachelor,97030.0,Divorced,Nova,Standard,0.0,0.0,Medium
523722,24,37275,37275.0,739,133,Canada,Quebec,Quebec City,G1B 3L5,Male,Bachelor,54794.0,Married,Nova,Standard,0.0,0.0,Medium
523897,49,64312,64312.0,1049,189,Canada,Quebec,Quebec City,G1B 3L5,Female,Bachelor,73945.0,Single,Nova,Standard,0.0,0.0,Medium
523904,45,68495,68495.0,848,152,Canada,New Brunswick,Moncton,E1A 2A7,Male,Bachelor,84988.0,Married,Aurora,Standard,0.0,0.0,Medium
524055,38,56444,56444.0,1171,211,Canada,Ontario,Toronto,M2P 4F6,Male,Bachelor,93982.0,Single,Aurora,Standard,0.0,0.0,Medium
524234,44,67329,67329.0,1028,185,Canada,Ontario,Ottawa,K1G 4Z0,Male,Bachelor,51026.0,Divorced,Aurora,Standard,0.0,0.0,Medium
524483,48,71423,71423.0,1343,242,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,67447.0,Married,Star,Standard,0.0,0.0,Medium
524968,18,22386,30000.0,0,0,Canada,Nova Scotia,Halifax,B3J 9S2,Female,Bachelor,52881.0,Married,Star,2018 Promotion,2018.0,0.0,Medium
525129,54,75946,75946.0,2108,379,Canada,British Columbia,West Vancouver,V6V 8Z3,Female,College,79245.6094087527,Married,Nova,Standard,0.0,0.0,Medium
525188,33,46502,46502.0,1466,264,Canada,Ontario,Kingston,M9K 2P4,Male,Bachelor,87493.0,Divorced,Nova,Standard,0.0,0.0,Medium
525202,3,7086,7086.0,0,0,Canada,Yukon,Whitehorse,Y2K 6R0,Female,Bachelor,47802.0,Single,Star,Standard,0.0,0.0,Low
525245,14,21488,32232.0,371,67,Canada,British Columbia,Victoria,V10 6T5,Male,Bachelor,-45962.0,Married,Star,2018 Promotion,0.0,0.0,Low
525246,42,64471,64471.0,448,81,Canada,Quebec,Montreal,H2T 9K8,Female,College,79245.6094087527,Single,Star,Standard,0.0,0.0,Medium
525525,35,60725,60725.0,708,127,Canada,Saskatchewan,Regina,S1J 3C5,Female,Bachelor,94801.0,Divorced,Nova,Standard,0.0,0.0,Medium
525548,41,52746,52746.0,710,128,Canada,Quebec,Montreal,H4G 3T4,Female,Bachelor,74830.0,Married,Nova,Standard,0.0,0.0,Medium
525579,36,52018,52018.0,477,86,Canada,Ontario,Thunder Bay,K8T 5M5,Male,Bachelor,60353.0,Divorced,Nova,Standard,0.0,0.0,Medium
525740,39,72425,72425.0,1712,308,Canada,Quebec,Montreal,H2T 9K8,Female,Bachelor,52765.0,Married,Nova,Standard,0.0,0.0,Medium
525866,0,0,0.0,0,0,Canada,Quebec,Quebec City,G1B 3L5,Female,Master,111948.0,Married,Aurora,Standard,2015.0,0.0,High
526020,46,71620,107430.0,0,0,Canada,Ontario,Kingston,M9K 2P4,Male,College,79245.6094087527,Divorced,Star,2018 Promotion,0.0,0.0,Medium
526165,50,77778,77778.0,0,0,Canada,British Columbia,Vancouver,V6E 3Z3,Female,College,79245.6094087527,Married,Nova,Standard,0.0,0.0,Medium
526222,37,53271,53271.0,2363,427,Canada,Nova Scotia,Halifax,B3J 9S2,Female,Bachelor,104140.0,Married,Star,Standard,0.0,0.0,High
526479,2,1094,1094.0,0,0,Canada,Ontario,Toronto,M2M 6J7,Male,Bachelor,49839.0,Divorced,Nova,Standard,0.0,0.0,Low
526481,24,41619,41619.0,2052,369,Canada,Alberta,Peace River,T9O 2W2,Female,Bachelor,95979.0,Married,Aurora,Standard,0.0,0.0,Medium
526579,45,80717,80717.0,0,0,Canada,Quebec,Montreal,H2T 9K8,Female,Bachelor,96898.0,Married,Nova,Standard,0.0,0.0,Medium
526736,5,10147,10147.0,0,0,Canada,Newfoundland,St. John's,A1C 6H9,Female,Bachelor,64381.0,Married,Star,Standard,2017.0,0.0,Medium
526765,49,73082,73082.0,374,67,Canada,Ontario,Trenton,K8V 4B2,Female,Bachelor,62237.0,Married,Nova,Standard,0.0,0.0,Medium
526784,57,99522,99522.0,0,0,Canada,British Columbia,Whistler,V6T 1Y8,Male,Master,75891.0,Divorced,Nova,Standard,0.0,0.0,Medium
526822,44,64736,64736.0,0,0,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,92853.0,Married,Nova,Standard,0.0,0.0,Medium
526867,7,13799,13799.0,0,0,Canada,British Columbia,Vancouver,V1E 4R6,Male,Bachelor,79568.0,Married,Nova,Standard,0.0,0.0,Medium
527004,28,41028,41028.0,397,71,Canada,Ontario,Toronto,P1L 8X8,Female,College,79245.6094087527,Married,Star,Standard,0.0,0.0,Medium
527067,45,61817,61817.0,1478,266,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,77668.0,Divorced,Nova,Standard,0.0,0.0,Medium
527090,7,15007,15007.0,475,86,Canada,Ontario,Toronto,M8Y 4K8,Female,Bachelor,58714.0,Married,Star,Standard,0.0,0.0,Medium
527194,31,44574,44574.0,0,0,Canada,British Columbia,Vancouver,V6E 3D9,Female,College,79245.6094087527,Single,Star,Standard,0.0,0.0,Medium
527244,22,26207,26207.0,0,0,Canada,Quebec,Montreal,H4G 3T4,Male,College,79245.6094087527,Single,Nova,Standard,0.0,0.0,Medium
527337,42,70059,70059.0,1045,188,Canada,Alberta,Calgary,T3E 2V9,Male,Master,113007.0,Single,Star,Standard,0.0,0.0,High
527582,45,78779,78779.0,331,60,Canada,Ontario,Toronto,M2M 7K8,Female,Bachelor,83139.0,Divorced,Nova,Standard,0.0,0.0,Medium
527640,34,52955,52955.0,0,0,Canada,Quebec,Montreal,H4G 3T4,Female,Bachelor,68435.0,Married,Aurora,Standard,0.0,0.0,Medium
527656,20,27492,27492.0,0,0,Canada,Ontario,Trenton,K8V 4B2,Male,Bachelor,61062.0,Married,Nova,Standard,2018.0,0.0,Medium
527838,34,56170,56170.0,0,0,Canada,British Columbia,Vancouver,V5R 1W3,Female,College,79245.6094087527,Married,Nova,Standard,0.0,0.0,Medium
527941,44,65405,65405.0,828,149,Canada,Newfoundland,St. John's,A1C 6H9,Female,Bachelor,86414.0,Married,Star,Standard,0.0,1.0,Medium
528055,59,80869,80869.0,1496,269,Canada,Nova Scotia,Halifax,B3C 2M8,Male,College,79245.6094087527,Single,Star,Standard,0.0,0.0,Medium
528074,0,0,0.0,0,0,Canada,British Columbia,Victoria,V10 6T5,Female,Bachelor,103558.0,Single,Star,Standard,0.0,0.0,High
528095,0,0,0.0,0,0,Canada,Ontario,Ottawa,K1G 4Z0,Male,Bachelor,102045.0,Married,Nova,Standard,2014.0,0.0,High
528122,40,52581,52581.0,1694,304,Canada,Quebec,Montreal,H2T 9K8,Male,Bachelor,64729.0,Married,Star,Standard,0.0,0.0,Medium
528173,41,63942,63942.0,1439,259,Canada,New Brunswick,Fredericton,E3B 2H2,Male,Bachelor,57150.0,Single,Star,Standard,0.0,0.0,Medium
528229,24,28272,28272.0,1302,235,Canada,Ontario,Toronto,M2M 7K8,Female,College,79245.6094087527,Single,Star,Standard,0.0,0.0,Medium
528331,30,40535,40535.0,2122,382,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,84752.0,Married,Star,Standard,0.0,0.0,Medium
528413,29,43199,43199.0,370,67,Canada,Ontario,Toronto,P1L 8X8,Male,Bachelor,67219.0,Married,Star,Standard,0.0,0.0,Medium
528492,41,79740,79740.0,821,147,Canada,Quebec,Hull,J8Y 3Z5,Male,Bachelor,60360.0,Married,Star,Standard,2018.0,0.0,Medium
528693,29,52668,52668.0,296,53,Canada,Ontario,Toronto,M2Z 4K1,Male,Bachelor,57584.0,Divorced,Aurora,Standard,0.0,0.0,Medium
528697,5,5636,5636.0,423,76,Canada,Ontario,Toronto,M1R 4K3,Female,Bachelor,49831.0,Single,Star,Standard,0.0,0.0,Low
528712,25,36155,36155.0,504,91,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,88252.0,Single,Star,Standard,0.0,0.0,Medium
528809,40,62647,62647.0,2137,385,Canada,Quebec,Montreal,H2Y 2W2,Male,Bachelor,56267.0,Married,Star,Standard,0.0,0.0,Medium
529098,24,36853,36853.0,1682,303,Canada,British Columbia,Vancouver,V6E 3Z3,Female,College,79245.6094087527,Divorced,Star,Standard,0.0,0.0,Medium
529218,38,57990,57990.0,2013,363,Canada,British Columbia,Vancouver,V5R 1W3,Male,College,79245.6094087527,Single,Star,Standard,0.0,6.0,Medium
529331,0,0,0.0,0,0,Canada,Ontario,Toronto,M8Y 4K8,Male,Bachelor,78033.0,Married,Aurora,Standard,2015.0,0.0,Medium
529390,28,34769,34769.0,395,71,Canada,Ontario,Sudbury,M5V 1G5,Female,College,79245.6094087527,Single,Star,Standard,0.0,0.0,Medium
529579,4,5059,5059.0,0,0,Canada,British Columbia,Vancouver,V6E 3Z3,Male,Bachelor,52659.0,Married,Aurora,Standard,0.0,0.0,Medium
529746,21,28304,28304.0,0,0,Canada,Prince Edward Island,Charlottetown,C1A 6E8,Male,Bachelor,69278.0,Married,Star,Standard,0.0,0.0,Medium
529988,0,0,0.0,0,0,Canada,Ontario,London,M5B 3E4,Female,Master,83773.0,Married,Nova,Standard,0.0,0.0,Medium
530051,37,60712,60712.0,1609,290,Canada,Quebec,Quebec City,G1B 3L5,Male,Bachelor,65189.0,Single,Aurora,Standard,0.0,0.0,Medium
530098,27,36903,36903.0,1246,224,Canada,Alberta,Edmonton,T9G 1W3,Male,Bachelor,82721.0,Married,Nova,Standard,0.0,0.0,Medium
530105,15,26318,26318.0,1222,220,Canada,Ontario,London,M5B 3E4,Male,College,79245.6094087527,Single,Star,Standard,2018.0,0.0,Medium
530206,37,55721,55721.0,523,94,Canada,New Brunswick,Fredericton,E3B 2H2,Female,Bachelor,60189.0,Single,Nova,Standard,0.0,0.0,Medium
530281,40,57694,57694.0,347,62,Canada,British Columbia,Dawson Creek,U5I 4F1,Female,College,79245.6094087527,Single,Star,Standard,0.0,0.0,Medium
530299,36,50633,50633.0,497,89,Canada,Ontario,Toronto,P5S 6R4,Male,Bachelor,87714.0,Single,Nova,Standard,0.0,0.0,Medium
530425,48,69038,69038.0,2021,364,Canada,British Columbia,Vancouver,V6E 3D9,Male,College,79245.6094087527,Single,Nova,Standard,0.0,0.0,Medium
530621,21,38169,38169.0,587,106,Canada,British Columbia,West Vancouver,V6V 8Z3,Male,Bachelor,85130.0,Married,Star,Standard,0.0,0.0,Medium
530839,31,46729,46729.0,1126,202,Canada,Nova Scotia,Halifax,B3J 9S2,Male,Bachelor,91285.0,Married,Nova,Standard,0.0,0.0,Medium
531398,26,33157,33157.0,577,104,Canada,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,69720.0,Married,Star,Standard,0.0,0.0,Medium
531868,38,55792,55792.0,0,0,Canada,Ontario,Toronto,M2M 7K8,Male,Master,71559.0,Married,Nova,Standard,0.0,0.0,Medium
532203,40,59282,59282.0,0,0,Canada,Ontario,Thunder Bay,K8T 5M5,Male,College,79245.6094087527,Married,Nova,Standard,0.0,0.0,Medium
532422,44,69705,69705.0,1163,210,Canada,Ontario,Toronto,P1W 1K4,Male,Bachelor,73930.0,Married,Star,Standard,0.0,0.0,Medium
532752,0,0,0.0,0,0,Canada,Ontario,Toronto,P1W 1K4,Female,Bachelor,89953.0,Married,Star,Standard,2015.0,0.0,Medium
532759,25,41895,41895.0,730,131,Canada,British Columbia,Vancouver,V1E 4R6,Female,Doctor,186861.0,Married,Nova,Standard,0.0,0.0,High
532945,51,89747,132123.0,1172,211,Canada,British Columbia,Victoria,V10 6T5,Male,College,79245.6094087527,Single,Nova,2018 Promotion,2018.0,0.0,Medium
532978,26,40839,40839.0,0,0,Canada,Ontario,Sudbury,M5V 1G5,Male,High School or Below,80604.0,Married,Star,Standard,0.0,0.0,Medium
533157,38,61627,61627.0,1898,342,Canada,British Columbia,West Vancouver,V6V 8Z3,Male,Bachelor,74153.0,Married,Nova,Standard,2018.0,0.0,Medium
533213,17,23288,23288.0,0,0,Canada,Ontario,Thunder Bay,K8T 5M5,Male,Bachelor,80544.0,Married,Nova,Standard,2017.0,0.0,Medium
533302,41,60400,60400.0,2231,402,Canada,British Columbia,Vancouver,V1E 4R6,Male,College,79245.6094087527,Single,Nova,Standard,0.0,0.0,Medium
533388,0,0,0.0,0,0,Canada,Ontario,Kingston,M9K 2P4,Male,Bachelor,53664.0,Divorced,Aurora,Standard,2016.0,0.0,Medium
533470,34,49715,49715.0,1339,241,Canada,Ontario,Toronto,M2M 7K8,Female,College,79245.6094087527,Single,Star,Standard,0.0,0.0,Medium
533488,9,13759,13759.0,500,90,Canada,Quebec,Quebec City,G1B 3L5,Male,Bachelor,66226.0,Married,Star,Standard,0.0,0.0,Medium
533766,26,39626,39626.0,1170,211,Canada,British Columbia,Vancouver,V1E 4R6,Male,College,79245.6094087527,Single,Star,Standard,0.0,0.0,Medium
534009,37,49906,49906.0,1366,246,Canada,Quebec,Montreal,H2Y 4R4,Female,Bachelor,57101.0,Divorced,Nova,Standard,0.0,0.0,Medium
534452,41,58066,58066.0,589,106,Canada,Quebec,Montreal,H2T 9K8,Male,College,79245.6094087527,Single,Star,Standard,0.0,11.0,Medium
534464,39,58038,58038.0,1596,287,Canada,Ontario,Toronto,M2M 7K8,Female,Bachelor,87286.0,Married,Star,Standard,0.0,0.0,Medium
534571,0,0,0.0,0,0,Canada,Ontario,Trenton,K8V 4B2,Female,Bachelor,59152.0,Divorced,Star,Standard,0.0,0.0,Medium
534649,24,23682,23682.0,0,0,Canada,Manitoba,Winnipeg,R2C 0M5,Male,Doctor,198691.0,Divorced,Star,Standard,0.0,0.0,High
534716,48,69204,69204.0,1448,260,Canada,Ontario,Trenton,K8V 4B2,Male,Bachelor,59712.0,Married,Star,Standard,0.0,0.0,Medium
534764,5,4871,4871.0,535,96,Canada,British Columbia,Vancouver,V6E 3D9,Female,Doctor,282677.0,Married,Star,Standard,0.0,0.0,High
534805,8,13079,13079.0,0,0,Canada,Ontario,Toronto,P1J 8T7,Female,College,79245.6094087527,Single,Nova,Standard,0.0,0.0,Medium
534813,39,59806,59806.0,0,0,Canada,Quebec,Tremblant,H5Y 2S9,Female,Bachelor,75793.0,Divorced,Star,Standard,0.0,0.0,Medium
534972,45,64567,64567.0,704,127,Canada,Manitoba,Winnipeg,R2C 0M5,Male,Doctor,90083.0,Married,Star,Standard,0.0,0.0,Medium
535251,33,59309,59309.0,762,137,Canada,Ontario,Toronto,M1R 4K3,Female,Bachelor,66019.0,Married,Nova,Standard,0.0,0.0,Medium
535327,2,1882,1882.0,0,0,Canada,Ontario,Toronto,M2M 7K8,Female,Bachelor,59510.0,Single,Star,Standard,0.0,0.0,Medium
535367,29,49254,49254.0,480,86,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,52718.0,Married,Star,Standard,0.0,0.0,Medium
535436,34,60440,60440.0,3190,574,Canada,Quebec,Montreal,H4G 3T4,Female,Doctor,267656.0,Married,Nova,Standard,0.0,0.0,High
535482,31,45523,45523.0,1127,203,Canada,Ontario,Toronto,M2Z 4K1,Male,Bachelor,58565.0,Married,Aurora,Standard,0.0,0.0,Medium
535525,17,32572,32572.0,0,0,Canada,Quebec,Montreal,H2Y 2W2,Male,Bachelor,75346.0,Married,Aurora,Standard,2018.0,0.0,Medium
535539,46,54924,54924.0,949,171,Canada,British Columbia,Whistler,V6T 1Y8,Male,Bachelor,53453.0,Married,Nova,Standard,0.0,0.0,Medium
535544,46,60333,60333.0,910,163,Canada,New Brunswick,Fredericton,E3B 2H2,Male,Bachelor,47215.0,Single,Star,Standard,0.0,0.0,Low
535587,37,57440,57440.0,1117,201,Canada,British Columbia,Vancouver,V1E 4R6,Male,Bachelor,104674.0,Married,Nova,Standard,0.0,0.0,High
535852,33,53207,53207.0,410,74,Canada,Ontario,Trenton,K8V 4B2,Male,Bachelor,67604.0,Married,Nova,Standard,0.0,0.0,Medium
535892,43,57341,57341.0,624,112,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,87896.0,Married,Nova,Standard,0.0,0.0,Medium
535944,54,86460,86460.0,1195,216,Canada,Ontario,Toronto,P5S 6R4,Male,Bachelor,101352.0,Married,Star,Standard,0.0,0.0,High
536066,51,75597,75597.0,1168,210,Canada,Alberta,Banff,T4V 1D4,Female,Doctor,254243.0,Married,Star,Standard,0.0,0.0,High
536082,34,55447,55447.0,1805,325,Canada,New Brunswick,Moncton,E1A 2A7,Male,Master,100935.0,Married,Aurora,Standard,0.0,0.0,High
536092,33,45151,45151.0,2532,456,Canada,Quebec,Montreal,H4G 3T4,Male,Bachelor,82891.0,Married,Aurora,Standard,0.0,0.0,Medium
536124,22,32350,32350.0,0,0,Canada,Quebec,Tremblant,H5Y 2S9,Female,Bachelor,64458.0,Married,Star,Standard,0.0,0.0,Medium
536132,25,47094,47094.0,1261,227,Canada,Quebec,Montreal,H2T 9K8,Female,College,79245.6094087527,Married,Star,Standard,2018.0,0.0,Medium
536186,38,62636,62636.0,0,0,Canada,British Columbia,Vancouver,V6E 3Z3,Female,Bachelor,70544.0,Married,Nova,Standard,0.0,0.0,Medium
536371,9,12030,12030.0,0,0,Canada,British Columbia,West Vancouver,V6V 8Z3,Female,Bachelor,82573.0,Single,Nova,Standard,0.0,0.0,Medium
536409,23,26608,26608.0,0,0,Canada,Manitoba,Winnipeg,R2C 0M5,Male,College,79245.6094087527,Married,Aurora,Standard,0.0,0.0,Medium
536517,31,55721,55721.0,494,89,Canada,Ontario,Toronto,P1J 8T7,Male,College,79245.6094087527,Single,Nova,Standard,0.0,0.0,Medium
536535,39,64701,64701.0,1223,221,Canada,Newfoundland,St. John's,A1C 6H9,Male,Bachelor,51667.0,Married,Star,Standard,0.0,0.0,Medium
536577,31,44943,44943.0,0,0,Canada,New Brunswick,Fredericton,E3B 2H2,Male,College,79245.6094087527,Single,Nova,Standard,0.0,0.0,Medium
536603,26,31606,31606.0,0,0,Canada,Ontario,Toronto,P2T 6G3,Female,Bachelor,96716.0,Married,Star,Standard,0.0,0.0,Medium
536671,50,77124,77124.0,0,0,Canada,Alberta,Edmonton,T3G 6Y6,Male,College,79245.6094087527,Single,Star,Standard,0.0,0.0,Medium
536794,35,52153,52153.0,1233,222,Canada,Alberta,Edmonton,T9G 1W3,Female,Bachelor,50789.0,Divorced,Aurora,Standard,0.0,0.0,Medium
536823,37,52380,52380.0,1094,197,Canada,Quebec,Montreal,H2T 2J6,Male,Bachelor,75231.0,Single,Star,Standard,0.0,0.0,Medium
536941,15,25982,25982.0,0,0,Canada,Quebec,Tremblant,H5Y 2S9,Female,Bachelor,77934.0,Married,Nova,Standard,0.0,0.0,Medium
536959,0,0,0.0,0,0,Canada,Newfoundland,St. John's,A1C 6H9,Female,College,79245.6094087527,Married,Star,Standard,0.0,0.0,Medium
537013,39,45927,45927.0,951,171,Canada,Ontario,Toronto,P5S 6R4,Male,College,79245.6094087527,Single,Nova,Standard,0.0,0.0,Medium
537038,34,54033,54033.0,1247,225,Canada,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,74466.0,Married,Star,Standard,0.0,0.0,Medium
537124,36,53820,53820.0,801,145,Canada,Nova Scotia,Halifax,B3J 9S2,Male,Bachelor,83710.0,Married,Nova,Standard,0.0,0.0,Medium
537387,54,83394,83394.0,1246,224,Canada,Ontario,Toronto,M2P 4F6,Male,Bachelor,62259.0,Married,Star,Standard,0.0,0.0,Medium
537397,36,56629,56629.0,0,0,Canada,Ontario,Toronto,M1R 4K3,Male,Bachelor,88493.0,Married,Nova,Standard,0.0,0.0,Medium
537711,37,57069,57069.0,0,0,Canada,British Columbia,Whistler,V6T 1Y8,Female,College,79245.6094087527,Single,Nova,Standard,0.0,0.0,Medium
537722,37,57160,57160.0,424,76,Canada,British Columbia,West Vancouver,V6V 8Z3,Male,Bachelor,61649.0,Married,Star,Standard,0.0,0.0,Medium
537829,8,7554,7554.0,487,88,Canada,Quebec,Montreal,H2Y 4R4,Male,College,79245.6094087527,Single,Nova,Standard,0.0,0.0,Medium
537887,18,22876,22876.0,554,100,Canada,Quebec,Hull,J8Y 3Z5,Male,Bachelor,70856.0,Married,Nova,Standard,0.0,0.0,Medium
537990,35,47092,47092.0,2269,408,Canada,British Columbia,Vancouver,V6E 3Z3,Male,Bachelor,77583.0,Divorced,Nova,Standard,0.0,0.0,Medium
538042,36,53029,53029.0,361,65,Canada,British Columbia,Vancouver,V6E 3D9,Female,High School or Below,45384.0,Married,Nova,Standard,0.0,0.0,Low
538308,0,0,0.0,0,0,Canada,British Columbia,Vancouver,V6E 3D9,Female,College,79245.6094087527,Single,Star,Standard,2014.0,0.0,Medium
538341,41,49947,49947.0,1296,233,Canada,Quebec,Montreal,H2T 2J6,Female,Bachelor,88478.0,Married,Nova,Standard,0.0,10.0,Medium
538507,31,41391,41391.0,984,177,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,101936.0,Divorced,Nova,Standard,0.0,0.0,High
538550,34,47492,47492.0,1238,223,Canada,British Columbia,Vancouver,V1E 4R6,Male,Bachelor,68938.0,Single,Aurora,Standard,0.0,0.0,Medium
538770,34,47061,47061.0,491,88,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,91018.0,Married,Aurora,Standard,0.0,0.0,Medium
538854,49,70746,70746.0,408,73,Canada,British Columbia,Vancouver,V5R 1W3,Female,High School or Below,46142.0,Married,Star,Standard,0.0,0.0,Low
538902,15,21004,21004.0,0,0,Canada,British Columbia,Whistler,V6T 1Y8,Female,College,79245.6094087527,Single,Star,Standard,0.0,0.0,Medium
539125,35,47558,47558.0,0,0,Canada,Ontario,Toronto,M2M 7K8,Female,Bachelor,65088.0,Married,Nova,Standard,2018.0,0.0,Medium
539370,26,43865,43865.0,0,0,Canada,Manitoba,Winnipeg,R2C 0M5,Female,Bachelor,94568.0,Married,Nova,Standard,0.0,0.0,Medium
539537,49,65192,65192.0,1589,286,Canada,British Columbia,Vancouver,V6E 3D9,Female,College,79245.6094087527,Married,Star,Standard,0.0,0.0,Medium
539599,5,9405,9405.0,0,0,Canada,Ontario,Toronto,P2T 6G3,Male,Bachelor,57526.0,Married,Star,Standard,0.0,0.0,Medium
539673,26,37427,37427.0,498,90,Canada,Ontario,Toronto,P5S 6R4,Female,Bachelor,49558.0,Married,Star,Standard,2018.0,0.0,Low
539674,45,77989,77989.0,1351,243,Canada,Ontario,Toronto,P1L 8X8,Female,Bachelor,48178.0,Single,Nova,Standard,0.0,0.0,Low
539739,49,72877,101247.0,561,101,Canada,Ontario,Toronto,P5S 6R4,Male,Bachelor,28446.0,Married,Aurora,2018 Promotion,2018.0,0.0,Low
539746,15,34523,34523.0,0,0,Canada,Manitoba,Winnipeg,R6Y 4T5,Female,Bachelor,73702.0,Married,Star,Standard,0.0,0.0,Medium
539941,0,0,0.0,0,0,Canada,Ontario,Trenton,K8V 4B2,Male,Bachelor,103379.0,Single,Star,Standard,2015.0,0.0,High
540109,35,60392,60392.0,645,116,Canada,British Columbia,Vancouver,V1E 4R6,Female,Bachelor,89302.0,Divorced,Aurora,Standard,0.0,0.0,Medium
540112,48,83722,83722.0,775,139,Canada,Nova Scotia,Halifax,B3C 2M8,Female,Bachelor,67500.0,Married,Aurora,Standard,0.0,0.0,Medium
540142,31,49346,49346.0,1585,285,Canada,Manitoba,Winnipeg,R2C 0M5,Female,College,79245.6094087527,Single,Star,Standard,0.0,0.0,Medium
540380,11,10695,10695.0,469,84,Canada,Quebec,Montreal,H2T 2J6,Female,Bachelor,61813.0,Married,Aurora,Standard,0.0,0.0,Medium
540497,28,36723,36723.0,1903,342,Canada,Quebec,Quebec City,G1B 3L5,Female,College,79245.6094087527,Single,Star,Standard,0.0,0.0,Medium
540715,42,51546,77319.0,0,0,Canada,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,87231.0,Married,Star,2018 Promotion,0.0,0.0,Medium
540905,36,60311,60311.0,1823,329,Canada,British Columbia,West Vancouver,V6V 8Z3,Male,Bachelor,52496.0,Married,Star,Standard,0.0,0.0,Medium
540918,45,73611,73611.0,1097,197,Canada,Ontario,Toronto,P2T 6G3,Male,Bachelor,76153.0,Married,Star,Standard,0.0,0.0,Medium
541000,35,55802,55802.0,0,0,Canada,Ontario,London,M5B 3E4,Male,College,79245.6094087527,Married,Nova,Standard,0.0,0.0,Medium
541040,13,15751,15751.0,615,111,Canada,New Brunswick,Fredericton,E3B 2H2,Female,Bachelor,100558.0,Married,Nova,Standard,2018.0,0.0,High
541078,27,43521,43521.0,1359,244,Canada,Nova Scotia,Halifax,B3J 9S2,Male,Bachelor,68089.0,Married,Star,Standard,0.0,0.0,Medium
541163,32,44451,44451.0,661,119,Canada,Manitoba,Winnipeg,R3R 3T4,Male,Bachelor,66246.0,Married,Nova,Standard,0.0,0.0,Medium
541178,54,85123,85123.0,1270,229,Canada,British Columbia,Dawson Creek,U5I 4F1,Male,Bachelor,65760.0,Single,Star,Standard,0.0,0.0,Medium
541239,21,26952,26952.0,1159,209,Canada,Nova Scotia,Halifax,B3J 9S2,Female,Doctor,196703.0,Divorced,Star,Standard,0.0,0.0,High
541410,6,10144,10144.0,0,0,Canada,Manitoba,Winnipeg,R2C 0M5,Female,Bachelor,59401.0,Married,Aurora,Standard,0.0,0.0,Medium
541564,43,61646,61646.0,1643,295,Canada,Quebec,Tremblant,H5Y 2S9,Male,Bachelor,61809.0,Married,Star,Standard,0.0,0.0,Medium
541898,31,43788,43788.0,1011,182,Canada,Ontario,Toronto,M8Y 4K8,Female,Bachelor,83349.0,Divorced,Aurora,Standard,0.0,0.0,Medium
541953,31,46261,46261.0,418,75,Canada,British Columbia,Vancouver,V6E 3Z3,Female,College,79245.6094087527,Married,Star,Standard,2018.0,0.0,Medium
541961,51,102816,102816.0,458,82,Canada,Quebec,Hull,J8Y 3Z5,Male,College,79245.6094087527,Single,Nova,Standard,0.0,0.0,Medium
542002,32,56433,56433.0,1592,286,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,48210.0,Married,Star,Standard,0.0,0.0,Low
542014,46,69173,69173.0,2006,362,Canada,Quebec,Montreal,H2T 9K8,Female,Bachelor,87119.0,Married,Nova,Standard,0.0,0.0,Medium
